,endTime,artistName,trackName,msPlayed,artist_uri,album_uri,track_uri,listen_count
5396,2021-10-29 09:39,Paul Kalkbrenner,Das Gezabel,347333,spotify:artist:0rasA5Z5h1ITtHelCpfu9R,spotify:album:2iWosKU5zEZmb82d5XDTsb,spotify:track:6b2uVAdMWG8C7gPk5odq38,2.0
5397,2021-10-29 09:47,Zonderling,Sonderling Original Mix,449168,spotify:artist:0bMKf3lIYR9GaNTdFKkTOr,spotify:album:1Ad2HxScMRSonjufA4iNWH,spotify:track:5gUMY8QFQVMPPiHtIPpKfJ,1.0
5398,2021-10-29 09:51,Milky Chance,Down By The River,241052,spotify:artist:1hzfo8twXdOegF3xireCYs,spotify:album:5D20ZzsNB377xbshIFP9Nb,spotify:track:7HNpXPaTcX5CoNBjTAEWBr,2.0
5399,2021-10-29 09:54,Fatboy Slim,Gangster Trippin Sultan + Shepard Remix,191148,spotify:artist:4Y7tXHSEejGu1vQ9bwDdXW,spotify:album:4PfRA0iwTmd2yRmVvAaLGy,spotify:track:19VVmenPRBEdWwg0Vp2lKh,1.0
5400,2021-10-29 09:55,Set Mo,Down the Line,71823,spotify:artist:2rv8IrcIQiFKkdvQAgUTZj,spotify:album:5thPnWgFfw6Dsp3XPdS2Nm,spotify:track:1xiCZ05z4CbUTmah5PK5Fr,1.0
5401,2021-10-29 09:56,Sultan + Shepard,Almost Home,9829,spotify:artist:14Tg9FvbNismPR1PJHxRau,spotify:album:4iCNvVip0iPumdWvnDXrlw,spotify:track:57apmXhSxkAlUoq2pZNaSN,2.0
5402,2021-10-29 09:56,Fakear,All Of Us,11880,spotify:artist:4eFImh8D3F15dtZk0JQlpT,spotify:album:17O1CApsERLnvq52PbZZXE,spotify:track:1a1EL7PABTujajg6YwsOk2,1.0
5404,2021-10-29 09:57,The Wallflowers,One Headlight,16578,spotify:artist:0jJNGWrpjGIHUdTTJiIYeB,spotify:album:2BOlaNQt6WJ1HO5pQcKHGh,spotify:track:0z1b34WikhOH9ZxU8QDWcv,1.0
5405,2021-10-29 10:08,Alan Walker,Ignite,210188,spotify:artist:7vk5e3vY1uw9plTHJAMwjN,spotify:album:6Rg9tJW4DSAUyNp59VXzu1,spotify:track:1jLsirPDkUS2g4gnkYua58,6.0
5406,2021-10-29 10:08,Supergrass,Alright,12842,spotify:artist:0sHeX8oQ6o7xic3wMf4NBU,spotify:album:3YfIjaJEWqiSbKPguS9Bxd,spotify:track:5xC8uOesnn0udeXAYlAnoY,1.0
5407,2021-10-29 10:08,Elephanz,Maryland,8929,spotify:artist:2CD8tl357w6zYA3XYuOJPO,spotify:album:2hjg6fnfe3QLx2RMxNZmEB,spotify:track:2VXhNd2IzaR9ZtndCUq7hu,1.0
5408,2021-10-29 10:12,Fiona Apple,Criminal,49527,spotify:artist:3g2kUQ6tHLLbmkV7T4GPtL,spotify:album:5gVBXH8MT6zfdRkjp7qT18,spotify:track:6PNvv1dmDbOWrAYwEcuKBX,1.0
5409,2021-10-29 10:12,De Martijn,Its a Fine Day Get Far Radio Remix,188501,spotify:artist:67nt0yPaNycMOnduoUsGT4,spotify:album:0aK3AS9wbswzconYB1Ek4b,spotify:track:5pMGfE5ZBdWwO56nDAflpk,1.0
5410,2021-10-29 10:14,San Holo,I Still See Your Face,116131,spotify:artist:0jNDKefhfSbLR9sFvcPLHo,spotify:album:0bIedsoR5tpVYlCIFTS63U,spotify:track:5aSCCMFdPVgq9u0d2SD8T9,1.0
5411,2021-10-29 10:15,Bob Marley & The Wailers,Is This Love Remix,9308,spotify:artist:2QsynagSdAqZj3U9HgDzjD,spotify:album:5MUX0Xv8IGxAlzz5eSEE5D,spotify:track:1G8yVHxDLlEjDAt02Dfbmi,1.0
5412,2021-10-29 10:22,Chromeo,Juice Purple Disco Machine Remix,449430,spotify:artist:2mV8aJphiSHYJf43DxL7Gt,spotify:album:11wLENwCcXlKGVUqBdvNRo,spotify:track:1pMWJoIpGDFRYLbxbENzDu,1.0
5413,2021-10-29 10:26,Bomba Estéreo,To My Love Tainy Remix,251752,spotify:artist:5n9bMYfz9qss2VOW89EVs2,spotify:album:7jo5KFYHLHpbVX0glLHiIA,spotify:track:5LciLoxa1gK70yIUeoHgRx,2.0
5415,2021-10-29 10:36,Joris Delacroix,Start The Engine,361373,spotify:artist:3HRRzIZNQFus3xlUx2xKy1,spotify:album:4Ma2dpXzWUiDfcrUpLj80u,spotify:track:5hvIZF56tE8sAwMA9cKmQQ,3.0
5416,2021-10-29 10:38,Lost Frequencies,Melody,141596,spotify:artist:7f5Zgnp2spUuuzKplmRkt7,spotify:album:6NQRmMazNOKi0IiIXlNzGh,spotify:track:0CUxFIIT6vrDyBdGFC1ZbM,1.0
5417,2021-10-29 10:42,Florian Paetzold,Easy,226341,spotify:artist:1Yin8sYvH575rfGH0Q9KlH,spotify:album:052UUVwMsoNORF2LQ2KFw6,spotify:track:5dlC0IZFEalz5x3xIgdeet,1.0
5418,2021-10-29 10:43,Henry Green,Electric Feel,43693,spotify:artist:0VbDAlm2KUlKI5UhXRBKWp,spotify:album:1lki2iEbNgVFSq0VgH8C7L,spotify:track:4ImkB7exKgLcZ8sYH4K9oW,1.0
5419,2021-10-29 10:47,Amaral,Te necesito Acústico,245520,spotify:artist:4OkeTQCk0fvX6VBYpOOxDi,spotify:album:61ubSwllNCZJux3IG7G83T,spotify:track:61ZvRYNgX7WliB1kgQB32a,2.0
5420,2021-10-29 10:50,Cashmere Cat,Love Incredible (feat. Camila Cabello),179608,spotify:artist:2LZDXcxJWgsJfKXZv9a5eG,spotify:album:5HR24TLfeGpDT860C7qka9,spotify:track:6tLJ4T7PJPekOrQuSWuL0L,1.0
5421,2021-10-29 10:58,Fritz Kalkbrenner,Ride,176509,spotify:artist:08Ut1tYxtmgIInVyQqohkM,spotify:album:4Y7YibFvq0L8ZJTgwgg0dH,spotify:track:00aNyosmX1zpR0TjJV0Dte,1.0
5422,2021-10-29 10:58,Oliver Dollar,Pushing On,2624,spotify:artist:38Z7dMMVB0YYbKn4fDYNz3,spotify:album:3xdaSkjKlEbLoKUTdsNu3s,spotify:track:68a8DmzDfGL6qZ98vD8cnU,2.0
5423,2021-10-29 11:02,Fleetwood Mac,Gold Dust Woman 2004 Remaster,19184,spotify:artist:08GQAI4eElDnROBrJRGE0X,spotify:album:3nuRoTy7gi52Z4C0negdw1,spotify:track:1cioTI6lHVmW4UWKEi8ChG,1.0
5424,2021-10-29 11:02,Babert,Sex Machine,2566,spotify:artist:2WyIaamOi8lW7R7nhGMDoe,spotify:album:4LTh974nPod5Q50ANvCNya,spotify:track:03lym1YBqs4zi60LdfOmqf,1.0
5425,2021-10-29 11:02,RagnBone Man,Skin,239626,spotify:artist:4f9iBmdUOhQWeP7dcAn1pf,spotify:album:1rMmiDKa8V5H9yYTPAbLng,spotify:track:6y2Kaz9QI01XBKJ8mTb7Pf,1.0
5426,2021-10-29 11:08,EDX,Warped Minds Original Mix,326332,spotify:artist:7GMot9WvBYqhhJz92vhBp6,spotify:album:21NXzVQakij6zNoNnbQmyJ,spotify:track:0ZHlBjoFadDZVSmewEnHOl,1.0
5427,2021-10-29 11:09,Burial,Come Down To Us,4841,spotify:artist:0uCCBpmg6MrPb1KY2msceF,spotify:album:1yVoIc4Hhkhi9ovIcFVLmq,spotify:track:44KIBTGQket3oXHFIGvvIw,1.0
5428,2021-10-29 11:09,The Cinematic Orchestra,Arrival of the Birds,9896,spotify:artist:32ogthv0BdaSMPml02X9YB,spotify:album:1XkXmvhIZzIZDIg70zaLMW,spotify:track:0Gr2XQOIMaaUH86iOrWGur,1.0
5429,2021-10-29 11:13,Mike Oldfield,To France,279894,spotify:artist:562Od3CffWedyz2BbeYWVn,spotify:album:0KR38AiIXL44gFjqEU7Os2,spotify:track:2qIWvQsisYABbppFUkBsdj,1.0
5430,2021-10-29 11:15,RÜFÜS DU SOL,Brighter,6027,spotify:artist:5Pb27ujIyYb33zBqVysBkj,spotify:album:1SR9xhoYg57S95GDFpyQGT,spotify:track:4aDdbK6olzhG4mCf6L96bT,2.0
5431,2021-10-29 11:15,Ran-D,Zombie,77389,spotify:artist:7IeovKzVkfcG9mIJGNzTcT,spotify:album:2QIID9JrUSTyJpaMFaZYuH,spotify:track:1TwbzKMxFBExaDEUWqQ832,1.0
5432,2021-10-29 11:15,Luttrell,Quiet Even Dark (ABGT310),6162,spotify:artist:4EOyJnoiiOJ4vuNhSBArB2,spotify:album:5LYyg5lj6ARwhOIESTKzLC,spotify:track:36VEdMBqghxZpGmYimEi5w,1.0
5433,2021-10-29 11:15,Paul Kalkbrenner,Dockyard,18166,spotify:artist:0rasA5Z5h1ITtHelCpfu9R,spotify:album:6BTgqsN2O8OTquzXfZQh0E,spotify:track:6tYlLMni6GwUksie3N6IPA,8.0
5434,2021-10-29 11:15,Eagles & Butterflies,Love,4231,spotify:artist:7lzrNOBAdfH8f4nVAWbRfk,spotify:album:2QxTisvge1sUyTwk4IEIyp,spotify:track:54gRc762s28jxDX4x0ulZA,1.0
5435,2021-10-29 11:15,Sons Of Maria,With You Original Mix,3983,spotify:artist:2SfhiNVhk8w8xCQ89P3NPU,spotify:album:0vxuRacZHB3iN3rsL6ybk4,spotify:track:0VkOpoN1xFZPHW0eyC0yTG,1.0
5437,2021-10-29 11:16,Milky Chance,Sadnecessary,11621,spotify:artist:1hzfo8twXdOegF3xireCYs,spotify:album:5D20ZzsNB377xbshIFP9Nb,spotify:track:3T09uysRqZeC0YtM8lgY4J,1.0
5438,2021-10-29 11:16,Moby,Flower,23337,spotify:artist:3OsRAKCvk37zwYcnzRf5XF,spotify:album:3wRlU7n3LULfjL0e9RtB5Q,spotify:track:60rIdEPDrzyLiLC0icp3xz,1.0
5439,2021-10-29 11:17,Tube & Berger,Imprint of Pleasure,1795,spotify:artist:32wcuqRxZuBY5HbH1bWa8h,spotify:album:5yr4Rq5rmmafQApx0WvxY7,spotify:track:0ikhyMXGBKSx8Yb18h7prS,9.0
5440,2021-10-29 11:17,Aerosmith,"I Dont Want to Miss a Thing From ""Armageddon"" Soundtrack",3362,spotify:artist:7Ey4PD4MYsKc5I2dolUwbH,spotify:album:4GYrE0hDKjM0v6EQIjkBV3,spotify:track:6lEuFGrUqR9Yc6hSsHPnYP,2.0
5441,2021-10-29 11:17,Mark Knight,Eighty Six,41327,spotify:artist:3h11MHQeCrcsUgRRijI1zL,spotify:album:5graAbpucu74j9UcEtGMDJ,spotify:track:1FqnYyzI6gzAdkHGnYKTza,1.0
5442,2021-10-29 11:21,Kygo,This Town (feat. Sasha Alex Sloan),3524,spotify:artist:23fqKkggKUBHNkbKtXEls4,spotify:album:2sPYPyDFwgi1jrRTGhoxq2,spotify:track:4aSfgWmRa9KsISD4Jmx7QB,1.0
5443,2021-10-29 11:21,La Guardia,Cuando Brille el Sol,3145,spotify:artist:5UYbCAN2H4Yr4f46tN5AeD,spotify:album:53pE7IjRMGcrZTm3lliOoa,spotify:track:3BNy8c9gYaL63nL5DKHFMU,1.0
5444,2021-10-29 11:21,El sueño de Morfeo,Esta soy yo,2937,spotify:artist:2BObknRAxgoXmrf6MkO7VR,spotify:album:0zZsmCzK4bwIwjEOvxPxks,spotify:track:2kaHorrtVLo9brE37NQvGa,1.0
5445,2021-10-29 11:21,Snoop Dogg,Drop It Like Its Hot,262834,spotify:artist:7hJcb9fa4alzcOq3EaNPoG,spotify:album:797fkvAtk0iZvP1HHPCWbp,spotify:track:2NBQmPrOEEjA8VbeWOQGxO,1.0
5447,2021-10-29 11:22,Culture Club,Do You Really Want To Hurt Me Remastered 2002,4178,spotify:artist:6kz53iCdBSqhQCZ21CoLcc,spotify:album:3yOqHNirZJMVbScvFHg9A3,spotify:track:5TZQSw8N4AumrTU91xve0T,1.0
5448,2021-10-29 11:22,Clean Bandit,I Miss You (feat. Julia Michaels),23183,spotify:artist:6MDME20pz9RveH9rEXvrOM,spotify:album:1MvF4ulZKH7SaDQs9rE5nc,spotify:track:0Ult84lvFuqNvbyXwyRQ58,1.0
5449,2021-10-29 11:23,MOGUAI,The Greatest Speech (feat. The Great Dictator),3641,spotify:artist:4xgFgBZ7CRtgtHcziClOwQ,spotify:album:61uopuAi6ygHua7CR1iWlA,spotify:track:2VJc4bhwtkvX1tZ6so5MtR,1.0
5450,2021-10-29 11:27,Daft Punk,Get Lucky (feat. Pharrell Williams Nile Rodgers),248408,spotify:artist:4tZwfgrHOc3mvqYlEYSvVi,spotify:album:2ePFIvZKMe8zefATp9ofFA,spotify:track:2Foc5Q5nqNiosCNqttzHof,1.0
5451,2021-10-29 11:30,Human Touch,Promise Not To Fall,208888,spotify:artist:4jWs07B6UoCn74OkUTyB8X,spotify:album:4RpgjxgSxcRwGNuWnImneN,spotify:track:7tQ9nEJbYZTb8ghZ0d2t0k,1.0
5452,2021-10-29 11:36,Gabry Venus,El Bandolero Extended Mix,345560,spotify:artist:0adQIpbUQz6T9k8O1fXPLU,spotify:album:1q8WQPBjiYS9yN68D6XMMx,spotify:track:7hsiQbThCiSW7h2S955r4Y,1.0
5453,2021-10-29 11:40,Richard Grey,We Ride On,220637,spotify:artist:7xfEjDr3c7DIUoW0qf6s0A,spotify:album:1eYaz6vzR1KPG39sEFvy1e,spotify:track:05GomZaqZauOuD9iVtJzwm,1.0
5454,2021-10-29 11:42,Paul Kalkbrenner,Train,168413,spotify:artist:0rasA5Z5h1ITtHelCpfu9R,spotify:album:3dunJ0uhRdQJNqKWdqAeqe,spotify:track:0Tcm3XyhznXJOUoSVlNX7M,2.0
5455,2021-10-29 11:47,Aloe Blacc,I Need A Dollar,243021,spotify:artist:0id62QV2SZZfvBn9xpmuCl,spotify:album:6G9PvX9f6Dq26JzsiVHIdl,spotify:track:3oUphdZVPyrsprZ8FgbmQS,1.0
5456,2021-10-29 11:49,Don Diablo,I Got Love (feat. Nate Dogg),159011,spotify:artist:1l2ekx5skC4gJH8djERwh1,spotify:album:2wNNBJ320E95doDNRBvyyM,spotify:track:6ewNVQqN4Heqy3v3bytuiu,1.0
5457,2021-10-29 11:53,Pet Shop Boys,Always on My Mind,234801,spotify:artist:2ycnb8Er79LoH2AsR5ldjh,spotify:album:4wcFyCDvWuIAIIfemgtNUv,spotify:track:2SWn864dJI5RNyrp3F4Kp1,1.0
5458,2021-10-29 11:53,Kidnap,Moments CamelPhat Extended Remix,21033,spotify:artist:3PvqCbhNlq96JXxPszCMZT,spotify:album:06ZEKma4sR8umXzDY3B8yN,spotify:track:25bJLpu2q4MHGbxDhxgPtb,1.0
5459,2021-10-29 11:59,Celtas Cortos,20 de abril En directo 1997,4350,spotify:artist:3hIPQBm8PBt8B5aahP6cVP,spotify:album:7L71kEobxeJszx6zWiu5Sz,spotify:track:4bavcis6bApsKI8YkKg3Cx,1.0
5460,2021-10-29 11:59,Ten Walls,Walking with Elephants,325498,spotify:artist:4veIvBHKoUacjuoMOm3vsg,spotify:album:7etzwfYztvvEQqqx9ryWxj,spotify:track:6wPMapHawG4uns1R3vHzUG,2.0
5461,2021-10-29 12:30,Paul Kalkbrenner,Gebrünn Gebrünn,455373,spotify:artist:0rasA5Z5h1ITtHelCpfu9R,spotify:album:0gN3XaspsZNN6QS1pQQpkb,spotify:track:47X4O5S1uOHv7crhB7XeEY,2.0
5462,2021-10-29 12:33,AnnaGrace,You Make Me Feel,186586,spotify:artist:1gGy6vCfc2Q2rAe1uhCCIs,spotify:album:5Qaao9KPcE0dL21razJGx9,spotify:track:5yjKR9RIBWixx9Cjz6FUft,1.0
5463,2021-10-29 12:49,Armin van Buuren,Lifting You Higher (ASOT 900 Anthem),4648,spotify:artist:0SfsnGyD8FpIN4U4WCkBZ5,spotify:album:7GpuHiVoq6hApkqIQxGSPT,spotify:track:2txO1HBOIKXizgSRBlZhWa,1.0
5464,2021-10-29 12:49,Amaral,Sin ti no soy nada,268702,spotify:artist:4OkeTQCk0fvX6VBYpOOxDi,spotify:album:1QGknzEMRCNdJ8v1i49SAZ,spotify:track:7cQ7axcCXsa963OluHTWlS,1.0
5465,2021-10-29 12:54,CHVRCHES,Clearest Blue Gryffin Remix,259440,spotify:artist:3CjlHNtplJyTf9npxaPl5w,spotify:album:5oeRPiiUGy5yncycb8agvs,spotify:track:31xvOA46fyok6byGibC5xR,1.0
5466,2021-10-29 12:58,Phil Collins,Cant Stop Loving You 2016 Remaster,256442,spotify:artist:4lxfqrEsLX6N1N4OCSkILp,spotify:album:5Tby0U5VndHW0SomYO7Id7,spotify:track:2W6PNGCN4PGwPMf1jYazL4,1.0
5467,2021-10-29 13:02,Ephwurd,Just Us,247619,spotify:artist:548YUkLaLzti0BLqaWpn1W,spotify:album:2i4AKV0j3KLbMAHdFoD645,spotify:track:4rMBPcD8lnuo1JcVuxvQ1C,1.0
5468,2021-10-29 13:09,Parov Stelar,Grandpas Groove,49932,spotify:artist:65EXuYHVoehCKqp0kOS6px,spotify:album:6QsGjnd1oV8Pxg2n6BX50A,spotify:track:3lomd0j6m22YDaHgc4aKXQ,1.0
5469,2021-10-29 13:09,Cyndi Lauper,Girls Just Want to Have Fun,2390,spotify:artist:2BTZIqw0ntH9MvilQ3ewNY,spotify:album:1FvdZ1oizXwF9bxogujoF0,spotify:track:4y1LsJpmMti1PfRQV9AWWe,2.0
5470,2021-10-29 13:09,The Cardigans,My Favourite Game,5468,spotify:artist:1tqZaCwM57UFKjWoYwMLrw,spotify:album:5DiOwioOBqVCSH6IwGBXEc,spotify:track:0Ui05Ov0s4PnRc4JI3Pilg,1.0
5471,2021-10-29 13:12,EDX,Jaded,179024,spotify:artist:7GMot9WvBYqhhJz92vhBp6,spotify:album:40CO9LfQW86VAOhH9g7Ndq,spotify:track:1G2o8smHvvzpxwOWyLW2o1,2.0
5472,2021-10-29 13:14,Chicago,If You Leave Me Now,3549,spotify:artist:3iDD7bnsjL9J4fO298r0L0,spotify:album:4asBn7hzIq2Ka7rDzJN24P,spotify:track:0KMGxYKeUzK9wc5DZCt3HT,1.0
5473,2021-10-29 13:14,Softmal,All Night Long,103985,spotify:artist:6q8mKMXDLqubwlUJo9J5pZ,spotify:album:3lwgolanvHIlQZ8oIxRju4,spotify:track:2riAqGVmeUIwoB8rjxo3Tt,1.0
5474,2021-10-29 13:15,Still Corners,The Trip,73492,spotify:artist:4zKYrXs8iN4AeHmO8ZxNqp,spotify:album:3mOQGZpOC0X6YQ09LbqoaG,spotify:track:6mxTH1ebYmEQyWAbSY1LeG,1.0
5475,2021-10-29 13:15,La Unión,Lobo-hombre en París,14555,spotify:artist:2Ax9wZpdlg4r2zkc3pcI8U,spotify:album:7bYD4tCxzQOzGZmKBKtT3m,spotify:track:3M1H1CWjrSq7nxABHc8EXv,1.0
5476,2021-10-29 13:16,Anna Naklab,Supergirl Alle Farben Remix,25757,spotify:artist:6vNe5MINTo5QZyR08sBOBA,spotify:album:4thfl1o8Khjhiaq3Huuoyg,spotify:track:3rZRZNVrq4V11X85AqrRl6,1.0
5477,2021-10-29 13:16,Cigarettes After Sex,Dreaming of You,11479,spotify:artist:1QAJqy2dA3ihHBFIHRphZj,spotify:album:6w9osZGOS8B7XWW51SBwFT,spotify:track:4mYjDXwOUL8sxWepdrnE6U,2.0
5478,2021-10-29 13:19,Halsey,Without Me,201597,spotify:artist:26VFTg2z8YR0cCuwLzESi2,spotify:album:0zzrCTzvL4ZmR42xF46Afm,spotify:track:5p7ujcrUXASCNwRaWNHR1C,1.0
5479,2021-10-29 13:23,Manu Chao,Me Gustas Tu,239986,spotify:artist:6wH6iStAh4KIaWfuhf0NYM,spotify:album:4t1LLdXiWTfoywqricztFo,spotify:track:6b37xrsNCWYIUphFBazqD6,6.0
5480,2021-10-29 13:27,Gorillaz,Feel Good Inc.,222587,spotify:artist:3AA28KZvwAUcZuOKwyblJQ,spotify:album:0bUTHlWbkSQysoM3VsWldT,spotify:track:0d28khcov6AiegSCpG5TuT,1.0
5481,2021-10-29 13:28,Austin Mahone,Pretty And Young,21559,spotify:artist:04abdnqPQe2N4fjztDea6z,spotify:album:7nKNy4dxqjtlMKCeFzwJvm,spotify:track:3vOTorZX1D2RWb3yj9TQ6k,1.0
5482,2021-10-29 13:32,Tommie Sunshine,Alright,247706,spotify:artist:42tlZWSz1V6Rsqds29GcRo,spotify:album:5YlVSfpDiUrWdpUHTP0q4A,spotify:track:4gKxyvhw61ncEchHEcff5u,1.0
5483,2021-10-29 13:35,De Hofnar,Moving On,179584,spotify:artist:1LFGVkNRmXz8jIkyPjaGNL,spotify:album:7bJHCCF2CPBcQTmO0K3aFL,spotify:track:0KeSloexkTju3MZOueaQKs,1.0
5484,2021-10-29 13:41,Jamiroquai,Cloud 9 Purple Disco Machine Remix,404567,spotify:artist:6J7biCazzYhU3gM9j1wfid,spotify:album:38jMaICzb2mDJssszk4ziz,spotify:track:3hxylASerOxtshuE2FkGx8,4.0
5485,2021-10-29 13:42,Planet Perfecto Knights,ResuRection Maurice West Remix,55882,spotify:artist:24To1vtxXzfI8ok2WUeRMs,spotify:album:3SVUIQGMfvbkjO1rc6dB7i,spotify:track:1H1t63Jv0nX7ayhnoLPIiB,1.0
5486,2021-10-29 13:45,Mecano,La Fuerza del Destino,5121,spotify:artist:5BMgsAFg8rZQc3tqs5BB8G,spotify:album:5E4nBdPPUynTOEOG7Lj4yA,spotify:track:0fKqhLgg5CYEW2fLlhtWRj,1.0
5487,2021-10-29 13:45,La Fuente,Show Me How To Love,171911,spotify:artist:0vhJymgsCubfAfFjEGVsoD,spotify:album:0aYLYpVPH6wN9rzM0aWLxQ,spotify:track:1XgXReXzJSVNUxP92leZL1,1.0
5488,2021-10-29 13:48,P!nk,What About Us,181041,spotify:artist:1KCSPY1glIKqW2TotWuXOR,spotify:album:7hwhuEQT4Fp5bzwLlYZtiz,spotify:track:0Qh38w01QRXK6KHIv0e3hb,1.0
5489,2021-10-29 13:51,Estopa,Cacho a Cacho,148746,spotify:artist:5ZqnEfVdEGmoPxtELhN7ai,spotify:album:5EiebUqlX025HxiCvVTsNs,spotify:track:6VVBXRsXAuN5UvqKNw7j0l,1.0
5490,2021-10-29 13:54,Anna Naklab,Supergirl,212610,spotify:artist:6vNe5MINTo5QZyR08sBOBA,spotify:album:4thfl1o8Khjhiaq3Huuoyg,spotify:track:5EpOLR430QoR3WorpfC2gc,16.0
5491,2021-10-29 13:58,The Neighbourhood,Sweater Weather,240374,spotify:artist:77SW9BnxLY8rJ0RciFqkHh,spotify:album:4xkM0BwLM9H2IUcbYzpcBI,spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,1.0
5492,2021-10-29 13:59,Christian Meier,Carreteras Mojadas,4612,spotify:artist:3OgfCHk8YwaZ7NjQHbL4f3,spotify:album:6T0Ekn1CIDccf5CbDRfHkF,spotify:track:6UKI8gr3zCJmKBEp0iHrFS,1.0
5493,2021-10-29 13:59,F.R. David,Words Original Version 1983,3112,spotify:artist:6GnCucI2uDaYj1j39GFxkn,spotify:album:3FCGXFULVQiKJkFvo6hMFo,spotify:track:1HPJOoIVdUPuaebxzMrVaD,1.0
5494,2021-10-29 14:06,Sirens Of Lesbos,"Long Days, Hot Nights Claptone Remix",428732,spotify:artist:18XyLuKeMMfkTNKTmc6yOU,spotify:album:1xtTDFeT0dJeZ6dDiR8lsz,spotify:track:3SszoUr4IctcyAVkZo5WsH,1.0
5495,2021-10-29 14:13,Purple Disco Machine,Dished (Male Stripper) Babert Italo Disco Remix,382875,spotify:artist:2WBJQGf1bT1kxuoqziH5g4,spotify:album:6Vvsw7aXKq375HpCXeioKm,spotify:track:33OBKpa3qO2jQQhw2PMXqT,1.0
5496,2021-10-29 14:31,The Magician,Jalisco,3673,spotify:artist:4WUGQykLBGFfsl0Qjl6TDM,spotify:album:6u3yyuANuFooRulwgiqP70,spotify:track:0xaAxijxtuzHb67Ai1kouN,6.0
5497,2021-11-01 08:57,Purple Disco Machine,Playbox,227903,spotify:artist:2WBJQGf1bT1kxuoqziH5g4,spotify:album:4LIWp0dSuFmtNJrxdegyOG,spotify:track:4tdZiIi85548kLDyaIfJqV,26.0
5498,2021-11-01 08:59,Alan Walker,Dont You Hold Me Down,129630,spotify:artist:7vk5e3vY1uw9plTHJAMwjN,spotify:album:5KQgg5bFgzVeQeZ0E4mxSQ,spotify:track:0d1ujEcFwTqA4kWliTSJim,22.0
5499,2021-11-01 09:02,Calvin Harris,Sweet Nothing (feat. Florence Welch),204421,spotify:artist:7CajNmpbOovFoOoasH2HaY,spotify:album:7w19PFbxAjwZ7UVNp9z0uT,spotify:track:24LS4lQShWyixJ0ZrJXfJ5,7.0
5500,2021-11-01 09:06,FISHER,Losing It,232908,spotify:artist:1VJ0briNOlXRtJUAzoUJdt,spotify:album:143cxYCazoiNfviHRmxkdv,spotify:track:6ho0GyrWZN3mhi9zVRW7xi,26.0
5501,2021-11-01 10:07,Alan Walker,Faded Tiestos Northern Lights Remix,34105,spotify:artist:7vk5e3vY1uw9plTHJAMwjN,spotify:album:1iyzvyJg2grVy8cMdRSL08,spotify:track:7MDobIiZKLbDDibHDA1fl8,10.0
5502,2021-11-01 10:15,Alan Walker,Faded Tiestos Northern Lights Remix,155979,spotify:artist:7vk5e3vY1uw9plTHJAMwjN,spotify:album:1iyzvyJg2grVy8cMdRSL08,spotify:track:7MDobIiZKLbDDibHDA1fl8,10.0
5503,2021-11-01 10:17,Helion,Cool Kids,133344,spotify:artist:05GSra7vTwr8o54Brzp2nA,spotify:album:6ReQzMRBvU5qgcjFZDdQNt,spotify:track:7CH4hbnyJRmUnhLWWUcpB1,6.0
5504,2021-11-01 10:19,Gaullin,Sweater Weather,94878,spotify:artist:1aQwKFn00nswXRDUDipm0K,spotify:album:3cPk3K7p6FB7OVEBoNxuW2,spotify:track:6siDDghVE7fxel5o7fE4OF,4.0
5505,2021-11-01 12:27,Gaullin,Sweater Weather,29997,spotify:artist:1aQwKFn00nswXRDUDipm0K,spotify:album:3cPk3K7p6FB7OVEBoNxuW2,spotify:track:6siDDghVE7fxel5o7fE4OF,4.0
5506,2021-11-01 12:27,Alan Walker,Faded Tiestos Northern Lights Remix,2658,spotify:artist:7vk5e3vY1uw9plTHJAMwjN,spotify:album:1iyzvyJg2grVy8cMdRSL08,spotify:track:7MDobIiZKLbDDibHDA1fl8,10.0
5507,2021-11-01 12:27,Purple Disco Machine,Playbox,2570,spotify:artist:2WBJQGf1bT1kxuoqziH5g4,spotify:album:4LIWp0dSuFmtNJrxdegyOG,spotify:track:4tdZiIi85548kLDyaIfJqV,26.0
5508,2021-11-01 12:27,Alan Walker,Dont You Hold Me Down,1054,spotify:artist:7vk5e3vY1uw9plTHJAMwjN,spotify:album:5KQgg5bFgzVeQeZ0E4mxSQ,spotify:track:0d1ujEcFwTqA4kWliTSJim,22.0
5509,2021-11-01 12:27,Calvin Harris,Sweet Nothing (feat. Florence Welch),8960,spotify:artist:7CajNmpbOovFoOoasH2HaY,spotify:album:7w19PFbxAjwZ7UVNp9z0uT,spotify:track:24LS4lQShWyixJ0ZrJXfJ5,7.0
5510,2021-11-01 12:27,Helion,Cool Kids,1683,spotify:artist:05GSra7vTwr8o54Brzp2nA,spotify:album:6ReQzMRBvU5qgcjFZDdQNt,spotify:track:7CH4hbnyJRmUnhLWWUcpB1,6.0
5511,2021-11-01 12:27,FISHER,Losing It,1837,spotify:artist:1VJ0briNOlXRtJUAzoUJdt,spotify:album:143cxYCazoiNfviHRmxkdv,spotify:track:6ho0GyrWZN3mhi9zVRW7xi,26.0
5512,2021-11-01 12:29,Alan Walker,Dont You Hold Me Down,131596,spotify:artist:7vk5e3vY1uw9plTHJAMwjN,spotify:album:5KQgg5bFgzVeQeZ0E4mxSQ,spotify:track:0d1ujEcFwTqA4kWliTSJim,22.0
