,artistName,trackName,artist_uri,album_uri,track_uri,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
126,Clean Bandit,Symphony (feat. Zara Larsson),spotify:artist:6MDME20pz9RveH9rEXvrOM,spotify:album:4b13SJlne61y53KSEwuQtD,spotify:track:1x5sYLZiu9r5E43kMlt9f8,,,,,,,,,,,,,
127,Bonnie Tyler,Its a Heartache,spotify:artist:0SD4eZCN4Kr0wQk56hCdh2,spotify:album:5Z4U2T75N260P60v0LA2Kv,spotify:track:6XwmOknVeAwN3OQv1lIzCc,,,,,,,,,,,,,
128,Billie Eilish,everything i wanted,spotify:artist:6qqNVTkY8uBg9cP3Jd7DAH,spotify:album:4i3rAwPw7Ln2YrKDusaWyT,spotify:track:3ZCTVFBt2Brf31RLEnCkWJ,,,,,,,,,,,,,
130,Jax Jones,All Day And Night,spotify:artist:4Q6nIcaBED8qUel8bBx6Cr,spotify:album:17RCI7D7nsLUcCa87iQYvU,spotify:track:2fb2sduLXTKgYod3yKA5io,,,,,,,,,,,,,
131,Riton,Turn Me On (feat. Vula),spotify:artist:7i9j813KFoSBMldGqlh2Z1,spotify:album:7mtnp7B5yFt3D3PAznGzc8,spotify:track:0qaWEvPkts34WF68r8Dzx9,,,,,,,,,,,,,
133,Axwell,Nobody Else,spotify:artist:1xNmvlEiICkRlRGqlNFZ43,spotify:album:4b6ZdwDZdy2LVswCPwe9AB,spotify:track:49FgzQTuNMYzhIHpVPBcca,,,,,,,,,,,,,
134,Sultan + Shepard,American Dream,spotify:artist:14Tg9FvbNismPR1PJHxRau,spotify:album:4B2bZ9t7XGGk4Y1dq0rmyx,spotify:track:72x4mXgKUAzGlvfJPBDTQm,,,,,,,,,,,,,
135,The Magician,Jalisco,spotify:artist:4WUGQykLBGFfsl0Qjl6TDM,spotify:album:6u3yyuANuFooRulwgiqP70,spotify:track:0xaAxijxtuzHb67Ai1kouN,,,,,,,,,,,,,
137,Mobin Master,Disko,spotify:artist:2TzJ8bPytoVvCvtXilaxYi,spotify:album:6RKyg5gYf7yfsZ5Njnwktr,spotify:track:0LP6ZFGPAkI4SllGfwfQb1,,,,,,,,,,,,,
141,Calvin Harris,Giant (with RagnBone Man),spotify:artist:7CajNmpbOovFoOoasH2HaY,spotify:album:4PwXTHenZZx7ebgsnTM65K,spotify:track:5itOtNx0WxtJmi1TQ3RuRd,,,,,,,,,,,,,
143,Modern Talking,Cheri Cheri Lady,spotify:artist:79bxUQsBIXO8nVLB9fYKf7,spotify:album:1JDlLoZugxdneiaTnGyaKr,spotify:track:2aEuA8PSqLa17Y4hKPj5rr,,,,,,,,,,,,,
144,Belinda Carlisle,Heaven Is a Place on Earth,spotify:artist:7xkAwz0bQTGDSbkofyQt3U,spotify:album:4PLM698gAODdpx7Wy3LNPj,spotify:track:58mFu3oIpBa0HLNeJIxsw3,,,,,,,,,,,,,
146,Laura Branigan,Self Control,spotify:artist:4463nfFMmK1cwAWBQDwT5e,spotify:album:5cwUCXPFFfNsnk4qipc40D,spotify:track:6JNJERZGJwDVgkmbohBw7u,,,,,,,,,,,,,
147,The Prince Karma,Later Bitches,spotify:artist:6ew7qRw24oov125Oly8pFD,spotify:album:3W3nyGKsdxutTJ1WOhxcjr,spotify:track:2UqYHXtJ0qLzd3fajJ7HSb,,,,,,,,,,,,,
148,Alan Walker,Ignite,spotify:artist:7vk5e3vY1uw9plTHJAMwjN,spotify:album:6Rg9tJW4DSAUyNp59VXzu1,spotify:track:1jLsirPDkUS2g4gnkYua58,,,,,,,,,,,,,
149,Den Harrow,Future Brain,spotify:artist:494rGNTUKTBBEWZxtHB7yg,spotify:album:1V4dnP0ijyiAXE14dhtcnl,spotify:track:4ATJ4DmCmJXDx2qPMbr50Y,,,,,,,,,,,,,
150,The Prince Karma,Later Bitches Benny Benassi vs. MazZz Constantin Remix,spotify:artist:6ew7qRw24oov125Oly8pFD,spotify:album:37dR0BCjSngY5R6ukIrjtG,spotify:track:5tc3nnFOvx3IRm8Amu2P1n,,,,,,,,,,,,,
155,Ariana Grande,no tears left to cry,spotify:artist:66CXWjxzNUsdJxJ2JdwvnR,spotify:album:3tx8gQqWbGwqIGZHqDNrGe,spotify:track:2qT1uLXPVPzGgFOx4jtEuo,,,,,,,,,,,,,
156,El Profesor,Bella ciao Hugel Remix,spotify:artist:2gTcdmBwgyh3EORKIXCzlw,spotify:album:7eNJTYvUFdzdTkiGTorSNZ,spotify:track:41hAKBCtTuRH2aItnktHJI,,,,,,,,,,,,,
158,Elderbrook,Old Friend,spotify:artist:2vf4pRsEY6LpL5tKmqWb64,spotify:album:3EWFbpqL5iBAL9L7Zoydxj,spotify:track:7l1NMHXBISVLarwGyfgmFP,,,,,,,,,,,,,
159,Ryan Paris,Dolce vita,spotify:artist:3nRifdQMP5925XSkIN07oC,spotify:album:58tXa8CpjYSGAJpUEhgKsb,spotify:track:6AsF1pBjFMIEMXuA8JgRag,,,,,,,,,,,,,
161,Status Quo,Whatever You Want,spotify:artist:4gIdjgLlvgEOz7MexDZzpM,spotify:album:4CSFzCRzgyjpkRvqWXKGQ9,spotify:track:6KaDm4yzr5ZZxzl6qeJsD0,,,,,,,,,,,,,
163,ABBA,The Winner Takes It All,spotify:artist:0LcJLqbBmaGUft1e9Mm8HV,spotify:album:20D5amnSkO4pMI0v95BTGB,spotify:track:2OXcE9iEe7MCoJpibRQPsi,,,,,,,,,,,,,
164,The Cranberries,Dreams,spotify:artist:7t0rwkOPGlDPEhaOcVtOt9,spotify:album:0AP5O47kJWlaKVnnybKvQI,spotify:track:4JGKZS7h4Qa16gOU3oNETV,,,,,,,,,,,,,
165,Duke Dumont,I Got U,spotify:artist:61lyPtntblHJvA7FMMhi7E,spotify:album:5ZzT6EX1TinZGrS7CuaTHI,spotify:track:69gQgkobVW8bWjoCjBYQUd,,,,,,,,,,,,,
166,Cascada,Everytime We Touch Hardwell Maurice West Remix,spotify:artist:0N0d3kjwdY2h7UVuTdJGfp,spotify:album:0W0mU1rqKCMXcSoVpdyt6y,spotify:track:18rHGxr6QDiPieSTo7cUGL,,,,,,,,,,,,,
167,Axwell /\ Ingrosso,Dancing Alone,spotify:artist:2XnBwblw31dfGnspMIwgWz,spotify:album:3Eji57H17vbXGlU0geDquA,spotify:track:5xzzxWj8a1YBbNZhNLqWuQ,,,,,,,,,,,,,
168,The Human League,Dont You Want Me,spotify:artist:1aX2dmV8XoHYCOQRxjPESG,spotify:album:3ls7tE9D2SIvjTmRuEtsQY,spotify:track:3L7RtEcu1Hw3OXrpnthngx,,,,,,,,,,,,,
170,Sandra,Everlasting Love,spotify:artist:646StQO8yxIiI3niu1OHnG,spotify:album:3hfGA48qunf7KofX40XEVc,spotify:track:1mscYl0vNlVknI51wOWDG7,,,,,,,,,,,,,
172,Au/Ra,Panic Room eSQUIRE Remix,spotify:artist:1eMmoIprPDWeFdB1FxU6ZV,spotify:album:5FQyOc57ggSF04z7tId9r5,spotify:track:6imas6o9b4TIjWiLoWabrN,,,,,,,,,,,,,
173,ARTBAT,Best of Me,spotify:artist:3BkRu2TGd2I1uBxZKddfg1,spotify:album:4r3jo7rdIgbAbMXX6tkyTB,spotify:track:3nQPkePHredC24hsQBmlbj,,,,,,,,,,,,,
174,Versatile,Ketamine,spotify:artist:6K0yc6ZGiwc7sSwrWra0UT,spotify:album:6iOnybp7FtiRFzmdE8Kfh5,spotify:track:34gM5PULxWtqbplXUwbAo8,,,,,,,,,,,,,
180,Danny Howard,Beat Control,spotify:artist:14MtanGZe4G1fzC8raLFUK,spotify:album:5zK26gpCasoTsAJfQN7PCH,spotify:track:4NPm5BpeGfvM7va9A7X1qr,,,,,,,,,,,,,
181,Jerome Price,Smack Ma Edit,spotify:artist:4EREP1nDxGjXE6V4sOuUy8,spotify:album:6mAUZ52ws1AFvmT0LCb1GA,spotify:track:2mpDrsBCPlgro46LqRGdQI,,,,,,,,,,,,,
183,DONT BLINK,SOMETIMES,spotify:artist:1AD6JUzgEvTAI8TLGwlrba,spotify:album:6o2L4GBfW1ivVKmYlyPaBq,spotify:track:3qFBnRpKqvyTD9pGWMBROc,,,,,,,,,,,,,
184,Martin Ikin,Headnoise (Get Hype),spotify:artist:7DhdJhd6DrxeJlUajwttd1,spotify:album:3fIYoq6zUcMAKsBpqmChtc,spotify:track:09GornYdyw9smCqCi5AiFK,,,,,,,,,,,,,
186,ATFC,U Got Me,spotify:artist:04L4Y7Hkc1fULKhFbTnSSs,spotify:album:2xPCtyu6XQ3DfVUvn0kbLZ,spotify:track:4gg4uUTRXXRUMFs8qO3C2g,,,,,,,,,,,,,
191,Dr. Alban,Sing Hallelujah!,spotify:artist:6BkcAbUkfIBM4XudxieMq8,spotify:album:1uFAUMUiDxxL59YZFlsou0,spotify:track:6RQtvdmW0fnWv1VOKpgYcq,,,,,,,,,,,,,
192,Soraya,Self Control,spotify:artist:4HsWGs7hJKcbM1aiRnUDWj,spotify:album:0Z1f7CVK8hyo0HEHWTvbIP,spotify:track:1F1tiBRT5nfVaZDy28q3sk,,,,,,,,,,,,,
196,Mylène Farmer,Désenchantée,spotify:artist:0e04xgVBPU6mE2QkSHlufD,spotify:album:2P7i0qBBgJPxc01wRQU2DM,spotify:track:15XYdD283tK9iyJzL738bn,,,,,,,,,,,,,
198,Kate Ryan,Libertine,spotify:artist:47BNWfpngeFHYvBlPPyraM,spotify:album:16lw7daZabFRXSnCh0vKyj,spotify:track:3SS6SRcmCIWwYbDIC7N8Uq,,,,,,,,,,,,,
199,INNA,Sun Is Up Play Win Radio Edit [Play And Win Radio Edit],spotify:artist:2w9zwq3AktTeYYMuhMjju8,spotify:album:6chaCSLxQffdYqkqX2xjUc,spotify:track:48eW7g6d6F9AUwy8J7FdE1,,,,,,,,,,,,,
201,Anastacia,Sick and Tired,spotify:artist:2siHvYaxjaW5rKVRiIrMYH,spotify:album:1wuzyMw7UrEv65yXblge8w,spotify:track:54s027DgaSJlvp1q2sdzTa,,,,,,,,,,,,,
204,Zimmer,Fire Polocorp Remix,spotify:artist:2pts5B2shsEtIVC4onTFKb,spotify:album:3EFcYdzHaeRGTszOpQHcjj,spotify:track:6wECVgqwJUExm7A52Besng,,,,,,,,,,,,,
205,Limousine,Boonghusa (Polo Pan Remix),spotify:artist:28TS6lsqvm8EKRdBzMigTh,spotify:album:00jEGBBL4TPIUw4VUkU63P,spotify:track:5fMNgDZcji73HpNXUqLbCn,,,,,,,,,,,,,
210,Antonin,Ça fait du bien Polo Pan Remix,spotify:artist:5Z1r1R8kuSh4FRdQh7kzmC,spotify:album:5v03jp3rrC4R0AVFlMsMAE,spotify:track:4UPNrU3SCxNxa4qXcM3oOs,,,,,,,,,,,,,
211,Polo & Pan,Mexicali,spotify:artist:45yEuthJ9yq1rNXAOpBnqM,spotify:album:0SuFqlCe5i30Fr75ZlPQVT,spotify:track:4P6JIuXfMMW8kjJCEneMBF,,,,,,,,,,,,,
212,Polo & Pan,Rivolta,spotify:artist:45yEuthJ9yq1rNXAOpBnqM,spotify:album:7lJXrA1jzqGVpLUyLIYXLK,spotify:track:6HPSzboswlKS4Juf6UvyPA,,,,,,,,,,,,,
213,Polo & Pan,Pays imaginaire,spotify:artist:45yEuthJ9yq1rNXAOpBnqM,spotify:album:0SuFqlCe5i30Fr75ZlPQVT,spotify:track:7i5I4h7r2vkI2r9tgKjy0x,,,,,,,,,,,,,
214,Polo & Pan,Jacquadi,spotify:artist:45yEuthJ9yq1rNXAOpBnqM,spotify:album:50ZFAeGxaNWSMjHfQOkzJK,spotify:track:7E4hJc1zqsWlQaOibAReAT,,,,,,,,,,,,,
219,YoSoyMatt,La Niña del Volcán (Polocorp Remix),spotify:artist:0NYE6CFlP7ElQR6r395gbV,spotify:album:4uQdPn1drtbUwDoYKfw99n,spotify:track:0aw4Dcu2XxEuLtXaepPTEA,,,,,,,,,,,,,
222,Polo & Pan,Bakara,spotify:artist:45yEuthJ9yq1rNXAOpBnqM,spotify:album:50ZFAeGxaNWSMjHfQOkzJK,spotify:track:5Sl1RVQbD9PigheYMG7yAP,,,,,,,,,,,,,
226,Polo & Pan,Zoom Zoom,spotify:artist:45yEuthJ9yq1rNXAOpBnqM,spotify:album:0SuFqlCe5i30Fr75ZlPQVT,spotify:track:1gWnuGAiTk3Q4yrIbwymUK,,,,,,,,,,,,,
227,Polo & Pan,Plage isolée (soleil levant),spotify:artist:45yEuthJ9yq1rNXAOpBnqM,spotify:album:0SuFqlCe5i30Fr75ZlPQVT,spotify:track:1Uhy2u2QxyEjd1pZlwaDTU,,,,,,,,,,,,,
232,Calypso Rose,No Madame (Polo Pan Remix),spotify:artist:56QlZ0AFfkaaHyANLVkg5h,spotify:album:3Y3fMSjS2yern66AUQwC6F,spotify:track:1259h6dPXYBVVeB7gjIe4L,,,,,,,,,,,,,
234,Polo & Pan,Plage isolée (Soleil couchant),spotify:artist:45yEuthJ9yq1rNXAOpBnqM,spotify:album:5UpojY4CeEOWV0UsyYb1XS,spotify:track:1caAr2Czh1TwWdozCcsLSC,,,,,,,,,,,,,
239,Pépite,Les bateaux Polocorp Remix,spotify:artist:0oA0cg7ajEwV0EXKCAlQ63,spotify:album:4h0DJemGXvC9lGI9Z5xDEJ,spotify:track:1Zi5EhhPgieVkdSgWYldt0,,,,,,,,,,,,,
260,Polo & Pan,Cœur croisé,spotify:artist:45yEuthJ9yq1rNXAOpBnqM,spotify:album:0SuFqlCe5i30Fr75ZlPQVT,spotify:track:2hqN3UpBkP8j2UT6yPvBh1,,,,,,,,,,,,,
263,Fakear,Lost In Time,spotify:artist:4eFImh8D3F15dtZk0JQlpT,spotify:album:62YytsweQ1OBHaYdcqRw2q,spotify:track:2Af6CjK4ASBl6rz87kFtN2,,,,,,,,,,,,,
304,French 79,Hometown,spotify:artist:6MJKlN8ya42Agsw3iQZs6e,spotify:album:3yzN5sQahqRFKNtDM2YZSO,spotify:track:47x1Gh7yk5mblUWxWRdtjH,,,,,,,,,,,,,
307,Rhye,Feel Your Weight Poolside Remix,spotify:artist:2AcUPzkVWo81vumdzeLLRN,spotify:album:1AvkRISSdzC7cq7eLoS5w1,spotify:track:1hgX0ZmmP7IRRjUFCIBrnQ,,,,,,,,,,,,,
308,Bon Entendeur,Monaco,spotify:artist:2lwjwKfYZCuPEJOo8t32CD,spotify:album:2i05vSN6Qp14HGI4fc1M14,spotify:track:1MRgT5s2WgLCw71rRrsQYs,,,,,,,,,,,,,
309,Møme,Got It Made (with Ricky Ducati),spotify:artist:4lDXfIznmGueBgTjI3qGUX,spotify:album:5wX2uxnrx2KpVEz2enYGD2,spotify:track:1sslQ7yjZwiOmEVj6DOo2F,,,,,,,,,,,,,
312,Møme,Sunday,spotify:artist:4lDXfIznmGueBgTjI3qGUX,spotify:album:3qkY6RU7MLVebiC4xFUeg7,spotify:track:74miq4ubMDpEZWtdEh8u9R,,,,,,,,,,,,,
313,Finley Quaye,Dice,spotify:artist:1pf3joSSGlPRxmUoWSsh1W,spotify:album:3SBIR2Obk5xmyPcvg3nsAF,spotify:track:2NxR8uqQ4AMV8lk09xfqFV,,,,,,,,,,,,,
314,Francis Mercier,Our Love,spotify:artist:44qAhQu52dYKcHOFQd3esf,spotify:album:1mmBfehNomiIdI8vtcOb7I,spotify:track:7Lv78iBosWzO37wtpUCn7z,,,,,,,,,,,,,
317,August Artier,Hina,spotify:artist:7eHbk4v9MWiOckV8O2Bs5Y,spotify:album:674etVpSqOWdJmv6AVjTXX,spotify:track:0ldsV17hl4fBINU76Z0ic8,,,,,,,,,,,,,
318,LOrchestra Numerique,Hinata vs.. Neji (From Naruto),spotify:artist:2PmhopJZWPv5BwlqB0QJDR,spotify:album:62gFV98RGTCCatf92FDbAA,spotify:track:31v0fPIO3dN0bJa0AAM676,,,,,,,,,,,,,
320,Chris Hartwig,Bang The Groove Format:B Remix,spotify:artist:3OSKy2mFpmxyJqi3evJ883,spotify:album:0ckeSGIgIz4NPuhFurFgiN,spotify:track:6L44RNHtKAA6Mht7amWGNL,,,,,,,,,,,,,
322,Nicky Night Time,A History (feat. Julian Mitchell),spotify:artist:7eonsju0gRRDsBvySAYDiY,spotify:album:3Dry7hiJZIXboqBLsD0DEJ,spotify:track:6oU6dWGBlobPsBIb4mRbqX,,,,,,,,,,,,,
324,Gianni Romano,La Mangueleña,spotify:artist:3GmVE58jiOKqS4WHGsxzCK,spotify:album:2D7Zi29f3Xm4KOe3q5NWdU,spotify:track:3PVVPmHpr9WlS3nChNa8tV,,,,,,,,,,,,,
327,Oliver Koletzki,No Man No Cry Jimmy Sax Version,spotify:artist:1WjBIvYAnZTkTh5UiZNwlR,spotify:album:6b5NUXA1oqqHew4DGFykRR,spotify:track:426lDtGrejS1wga7gmAmDv,,,,,,,,,,,,,
333,Gianni Romano,Nene Man Ni,spotify:artist:3GmVE58jiOKqS4WHGsxzCK,spotify:album:3mi4Ul9CePML6MxVBP7TAY,spotify:track:7m4bWgzzK8DYLZBjHAIGVv,,,,,,,,,,,,,
334,Pablo Fierro,El Carinoso Gregor Salto Remix,spotify:artist:5N7gp2n04e1TJ6MaKyvrbI,spotify:album:3cWLrr0mjdsBipd7KASQTG,spotify:track:1KiDwXqxSKUex3u8mj95U4,,,,,,,,,,,,,
336,David Tort,Strangers (feat. Ella Loponte),spotify:artist:7Mlrzwh665lRUOEV1ZWyWu,spotify:album:2CgLr989WqsCJDgnxkFqYY,spotify:track:5jgIiZzXhG2fF0AGfGcsdy,,,,,,,,,,,,,
337,Milk & Sugar,Canto del Pilón,spotify:artist:159cwGtgCzNpyHWY6tzihH,spotify:album:64VwIdRMtNDYtX7qfYkwHv,spotify:track:0zSztd8XuJlqkVANrxTEp4,,,,,,,,,,,,,
338,David Penn,Aint Got No,spotify:artist:5kA0fIY29Fnfu4U2I2xvki,spotify:album:5WkrErEHsSalFUB8GvCEf5,spotify:track:2dGiKnFEOev9qyDvW8bAMq,,,,,,,,,,,,,
339,Dennis Cruz,El Sueño,spotify:artist:27mWOSZjlpmtoqsRjRwQyu,spotify:album:2JSS4JhgTUBykDukTGe7iX,spotify:track:2cVa4UOzFShwsFHGuSEBFP,,,,,,,,,,,,,
343,Emmanuel Jal,Kuar FNX Omar Remix,spotify:artist:2yWskGGwMOlBGeIAVgfsgm,spotify:album:5zJNZeDGkoSirEIu2R1B5W,spotify:track:3HFFBfoTdd0TOlvMgq3Lzc,,,,,,,,,,,,,
344,Saison,Please Dont Go,spotify:artist:6AST5BAhARWnhaXlMnXGp7,spotify:album:2MMFjrfvhm7hoJR4GXn37x,spotify:track:61DZiQc2sRohLFApD8lTSk,,,,,,,,,,,,,
345,Federico Scavo,Poseidon,spotify:artist:0sPG1Yn8sWnhwDHsUbrU0F,spotify:album:5CDL5fXiPs3KSL7AsR6nmz,spotify:track:0K1Q8sgq17PX4yIfUNkqmw,,,,,,,,,,,,,
347,Manybeat,Mamasota,spotify:artist:1Be8ITi2hwXQWdQCKbmQv4,spotify:album:1V85gI0lhivcXf9rkEaQXL,spotify:track:2jvx5oEiwOEiTP03OpkCuF,,,,,,,,,,,,,
348,Ninetoes,Volar La Pluma,spotify:artist:5MP4PiGA5PNFrsVjtauFnC,spotify:album:7l7RHfQTsMJ23yDq15KZ1i,spotify:track:3hkp1bFwGrAAHbSTYnw2Bc,,,,,,,,,,,,,
349,DJ Gregory,Canoa Mixed,spotify:artist:08P7D5oQ3HUmQ0Gjbw6nzR,spotify:album:2eQyMPWgrf88qwolbPLPUy,spotify:track:6SAUM23U8w75iQ6rd6PyxR,,,,,,,,,,,,,
350,Gianni Romano,Its Not Right Original Mix,spotify:artist:3GmVE58jiOKqS4WHGsxzCK,spotify:album:0kgq0v5cf8hsE77vg2k3Uh,spotify:track:6huHqVYEgmmYJ8JvPSBlKx,,,,,,,,,,,,,
351,Jude & Frank,Otra Vez,spotify:artist:7rUJV3QhhZJVRucw5BK09x,spotify:album:5UKB2pEsVNdFmnc3rbwAVG,spotify:track:6R7WQMeijEQYgap1Mpr47B,,,,,,,,,,,,,
352,Sllash & Doppe,Aguella,spotify:artist:1mPUNeOkJql5onhKwqiLMj,spotify:album:2v9FKexoPUoZY5w6VWkDhn,spotify:track:5PZ1AVGVhiTjj2S70D0GSM,,,,,,,,,,,,,
353,Barbatuques,Baianá Jack Back Remix,spotify:artist:5xnMjuPp1eDXa8du0SKIHD,spotify:album:1dKPOW4dPo3mc7cKHSSoSx,spotify:track:69yJsOLPFJXRoBkJxrsDRJ,,,,,,,,,,,,,
357,Thornato,Chapinero,spotify:artist:6ghG9s4GfKVwxKtSdCtgwP,spotify:album:0ap1ioMSBoEr7eWqwU2DxH,spotify:track:0yENDAPqNW1hksxq9KUt8n,,,,,,,,,,,,,
